Date,Income,Expense,Category,Mode of Payment,Description,Balance
2023-02-15,277.77,1039.22,Rent + Utilities,Credit Card,Utilities payment,-135730.5
2023-02-15,277.77,48.18,Gas,Google Pay,Gas refill for car,-134739.46
2023-02-15,277.77,32.29,Groceries,Credit Card,Weekly grocery shopping,-134723.57
2023-02-15,277.77,245.88,Travel,Amazon Pay,Hotel booking,-134937.16
2023-02-15,277.77,16.0,Miscellaneous,Credit Card,Bought a book,-134707.28
2023-02-16,277.77,42.5,Groceries,Amazon Pay,Restocking pantry items,-135837.58
2023-02-16,277.77,466.58,Health,Cash,Hospital bill,-136261.66
2023-02-16,277.77,142.9,Travel,Amazon Pay,Hotel booking,-135937.98
2023-02-16,277.77,18.17,Miscellaneous,Google Pay,Gift for friend,-135813.25
2023-02-17,277.77,56.94,Gas,Cash,Gas refill for car,-136244.4
2023-02-17,277.77,25.94,Subscriptions,Credit Card,Netflix subscription,-136213.4
2023-02-17,277.77,90.19,Travel,Amazon Pay,Hotel booking,-136277.65
2023-02-18,277.77,13.21,Food,Credit Card,Dinner from restaurant,-136095.97
2023-02-18,277.77,69.04,Groceries,Cash,Restocking pantry items,-136151.8
2023-02-19,277.77,20.7,Groceries,Cash,Restocking pantry items,-135907.94
2023-02-19,277.77,457.12,Health,Amazon Pay,Doctor appointment,-136344.36
2023-02-19,277.77,19.8,Miscellaneous,Credit Card,Bought a book,-135907.04
2023-02-20,277.77,15.39,Food,Cash,Dinner from restaurant,-136122.48
2023-02-20,277.77,24.22,Subscriptions,Credit Card,Spotify Premium,-136131.31
2023-02-20,277.77,53.15,Travel,Cash,Hotel booking,-136160.24
2023-02-21,277.77,99.63,Groceries,Cash,Weekly grocery shopping,-136021.71
2023-02-21,277.77,12.99,Miscellaneous,Google Pay,Bought a book,-135935.07
2023-02-22,277.77,412.0,Health,Cash,Doctor appointment,-136168.93
2023-02-22,277.77,59.31,Travel,Credit Card,Hotel booking,-135816.24
2023-02-22,277.77,32.52,Miscellaneous,Google Pay,Gift for friend,-135789.45
2023-02-24,277.77,42.89,Gas,Credit Card,Gas refill for car,-135748.11
2023-02-24,277.77,23.88,Subscriptions,Google Pay,Netflix subscription,-135729.1
2023-02-25,277.77,1037.86,Rent + Utilities,Cash,Utilities payment,-136532.08
2023-02-26,277.77,55.6,Gas,Google Pay,Gas refill for car,-136309.91
2023-02-26,277.77,251.58,Health,Google Pay,Doctor appointment,-136505.89
2023-02-26,277.77,28.49,Subscriptions,Google Pay,Netflix subscription,-136282.8
2023-02-26,277.77,90.25,Travel,Google Pay,Vacation flight tickets,-136344.56
2023-02-26,277.77,25.05,Miscellaneous,Amazon Pay,Bought a book,-136279.36
2023-02-27,277.77,1027.08,Rent + Utilities,Google Pay,Monthly rent,-137454.59
2023-02-27,277.77,18.8,Food,Google Pay,Takeout lunch,-136446.31
2023-02-27,277.77,42.77,Gas,Credit Card,Gas refill for car,-136470.28
2023-02-27,277.77,466.65,Health,Cash,Hospital bill,-136894.16
2023-02-27,277.77,14.1,Subscriptions,Amazon Pay,Netflix subscription,-136441.61
2023-02-28,277.77,1025.49,Rent + Utilities,Amazon Pay,Utilities payment,-138744.63
2023-02-28,277.77,11.01,Food,Cash,Breakfast at diner,-137730.15
2023-02-28,277.77,51.6,Gas,Cash,Gas refill for car,-137770.74
2023-02-28,277.77,342.44,Health,Google Pay,Hospital bill,-138061.58
2023-02-28,277.77,24.19,Miscellaneous,Credit Card,Gift for friend,-137743.33
2023-03-01,277.77,1026.31,Rent + Utilities,Cash,Monthly rent,-131589.31
2023-03-01,277.77,99.17,Groceries,Credit Card,Weekly grocery shopping,-130662.17
2023-03-01,277.77,25.03,Subscriptions,Google Pay,Spotify Premium,-130588.03
2023-03-02,277.77,1038.55,Rent + Utilities,Credit Card,Monthly rent,-132474.29
2023-03-02,277.77,18.91,Subscriptions,Cash,Netflix subscription,-131454.65
2023-03-03,277.77,18.07,Food,Amazon Pay,Breakfast at diner,-132233.5
2023-03-03,277.77,254.02,Health,Cash,Hospital bill,-132469.45
2023-03-03,277.77,218.3,Travel,Amazon Pay,Hotel booking,-132433.73
2023-03-04,277.77,47.35,Gas,Amazon Pay,Gas refill for car,-132475.4
2023-03-04,277.77,365.46,Health,Amazon Pay,Hospital bill,-132793.51
2023-03-04,277.77,19.82,Subscriptions,Google Pay,Netflix subscription,-132447.87
2023-03-05,277.77,12.72,Food,Amazon Pay,Dinner from restaurant,-132595.63
2023-03-05,277.77,85.36,Groceries,Credit Card,Weekly grocery shopping,-132668.27
2023-03-06,277.77,16.22,Food,Cash,Takeout lunch,-132419.44
2023-03-06,277.77,49.36,Gas,Amazon Pay,Gas refill for car,-132452.58
2023-03-06,277.77,37.33,Miscellaneous,Google Pay,Bought a book,-132440.55
2023-03-07,277.77,1037.7,Rent + Utilities,Credit Card,Utilities payment,-133266.06
2023-03-07,277.77,13.67,Food,Google Pay,Dinner from restaurant,-132242.03
2023-03-07,277.77,473.56,Health,Credit Card,Hospital bill,-132701.92
2023-03-07,277.77,268.27,Travel,Cash,Vacation flight tickets,-132496.63
2023-03-07,277.77,46.32,Miscellaneous,Amazon Pay,Gift for friend,-132274.68
2023-03-08,277.77,10.38,Food,Google Pay,Takeout lunch,-133800.49
2023-03-08,277.77,28.85,Subscriptions,Cash,Amazon Prime,-133818.96
2023-03-08,277.77,185.2,Travel,Amazon Pay,Hotel booking,-133975.31
2023-03-09,277.77,1029.15,Rent + Utilities,Cash,Monthly rent,-134765.92
2023-03-09,277.77,92.4,Groceries,Cash,Restocking pantry items,-133829.17
2023-03-09,277.77,481.25,Health,Google Pay,Hospital bill,-134218.02
2023-03-09,277.77,33.32,Miscellaneous,Cash,Gift for friend,-133770.09
2023-03-10,277.77,43.87,Gas,Amazon Pay,Gas refill for car,-135138.99
2023-03-10,277.77,189.21,Health,Google Pay,Doctor appointment,-135284.33
2023-03-10,277.77,62.55,Travel,Cash,Vacation flight tickets,-135157.67
2023-03-10,277.77,48.1,Miscellaneous,Credit Card,Bought a book,-135143.22
2023-03-11,277.77,44.58,Groceries,Cash,Restocking pantry items,-135205.66
2023-03-11,277.77,22.79,Subscriptions,Google Pay,Spotify Premium,-135183.87
2023-03-11,277.77,228.67,Travel,Amazon Pay,Vacation flight tickets,-135389.75
2023-03-12,277.77,10.76,Food,Credit Card,Breakfast at diner,-135190.11
2023-03-12,277.77,54.37,Gas,Amazon Pay,Gas refill for car,-135233.72
2023-03-12,277.77,54.07,Groceries,Google Pay,Weekly grocery shopping,-135233.42
2023-03-12,277.77,535.58,Health,Cash,Hospital bill,-135714.93
2023-03-13,277.77,15.19,Food,Amazon Pay,Takeout lunch,-135571.55
2023-03-13,277.77,56.55,Gas,Amazon Pay,Gas refill for car,-135612.91
2023-03-13,277.77,148.28,Travel,Credit Card,Vacation flight tickets,-135704.64
2023-03-13,277.77,24.71,Miscellaneous,Credit Card,Bought a book,-135581.07
2023-03-14,277.77,1031.93,Rent + Utilities,Credit Card,Utilities payment,-136555.25
2023-03-14,277.77,14.9,Food,Amazon Pay,Breakfast at diner,-135538.22
2023-03-14,277.77,52.56,Gas,Google Pay,Gas refill for car,-135575.88
2023-03-14,277.77,28.51,Subscriptions,Amazon Pay,Amazon Prime,-135551.83
2023-03-14,277.77,160.98,Travel,Credit Card,Vacation flight tickets,-135684.3
2023-03-14,277.77,17.7,Miscellaneous,Amazon Pay,Bought a book,-135541.02
2023-03-15,277.77,1021.46,Rent + Utilities,Credit Card,Utilities payment,-137573.59
2023-03-15,277.77,11.78,Food,Credit Card,Breakfast at diner,-136563.91
2023-03-15,277.77,26.85,Miscellaneous,Credit Card,Gift for friend,-136578.98
2023-03-16,277.77,1026.4,Rent + Utilities,Google Pay,Utilities payment,-138360.85
2023-03-16,277.77,14.31,Food,Cash,Breakfast at diner,-137348.76
2023-03-16,277.77,40.03,Gas,Cash,Gas refill for car,-137374.48
2023-03-16,277.77,14.85,Subscriptions,Cash,Spotify Premium,-137349.3
2023-03-17,277.77,1037.54,Rent + Utilities,Amazon Pay,Utilities payment,-139189.81
2023-03-17,277.77,11.35,Food,Credit Card,Breakfast at diner,-138163.62
2023-03-17,277.77,354.69,Health,Google Pay,Doctor appointment,-138506.96
2023-03-18,277.77,1028.08,Rent + Utilities,Credit Card,Monthly rent,-140306.16
2023-03-18,277.77,71.62,Groceries,Credit Card,Restocking pantry items,-139349.7
2023-03-18,277.77,334.09,Health,Cash,Hospital bill,-139612.17
2023-03-18,277.77,29.19,Subscriptions,Cash,Spotify Premium,-139307.27
2023-03-18,277.77,44.93,Miscellaneous,Amazon Pay,Bought a book,-139323.01
2023-03-19,277.77,1031.7,Rent + Utilities,Amazon Pay,Utilities payment,-141539.92
2023-03-19,277.77,449.26,Health,Google Pay,Doctor appointment,-140957.48
2023-03-19,277.77,35.93,Miscellaneous,Cash,Bought a book,-140544.15
2023-03-20,277.77,59.69,Gas,Credit Card,Gas refill for car,-141807.03
2023-03-20,277.77,33.28,Groceries,Cash,Weekly grocery shopping,-141780.62
2023-03-20,277.77,103.55,Travel,Credit Card,Vacation flight tickets,-141850.89
2023-03-21,277.77,18.04,Food,Credit Card,Breakfast at diner,-141684.13
2023-03-21,277.77,65.57,Groceries,Google Pay,Restocking pantry items,-141731.66
2023-03-21,277.77,25.93,Subscriptions,Google Pay,Amazon Prime,-141692.02
2023-03-22,277.77,1031.68,Rent + Utilities,Google Pay,Utilities payment,-142529.54
2023-03-22,277.77,43.89,Miscellaneous,Cash,Gift for friend,-141541.75
2023-03-23,277.77,16.18,Food,Amazon Pay,Breakfast at diner,-142311.84
2023-03-23,277.77,98.24,Groceries,Cash,Weekly grocery shopping,-142393.9
2023-03-23,277.77,221.47,Travel,Google Pay,Vacation flight tickets,-142517.13
2023-03-23,277.77,19.24,Miscellaneous,Credit Card,Bought a book,-142314.9
2023-03-24,277.77,53.02,Gas,Amazon Pay,Gas refill for car,-142426.04
2023-03-25,277.77,1025.73,Rent + Utilities,Credit Card,Utilities payment,-143174.0
2023-03-25,277.77,12.62,Food,Cash,Breakfast at diner,-142160.89
2023-03-25,277.77,24.14,Groceries,Cash,Weekly grocery shopping,-142172.41
2023-03-25,277.77,269.21,Health,Google Pay,Doctor appointment,-142417.48
2023-03-26,277.77,47.28,Gas,Cash,Gas refill for car,-143249.48
2023-03-26,277.77,435.22,Health,Credit Card,Doctor appointment,-143637.42
2023-03-26,277.77,40.52,Miscellaneous,Cash,Bought a book,-143242.72
2023-03-27,277.77,1037.18,Rent + Utilities,Credit Card,Utilities payment,-144484.63
2023-03-27,277.77,51.09,Gas,Cash,Gas refill for car,-143498.54
2023-03-27,277.77,28.52,Subscriptions,Google Pay,Spotify Premium,-143475.97
2023-03-27,277.77,202.39,Travel,Cash,Vacation flight tickets,-143649.84
2023-03-27,277.77,45.12,Miscellaneous,Cash,Bought a book,-143492.57
2023-03-28,277.77,1025.8,Rent + Utilities,Credit Card,Monthly rent,-145559.78
2023-03-28,277.77,11.4,Food,Amazon Pay,Breakfast at diner,-144545.38
2023-03-28,277.77,331.7,Health,Amazon Pay,Doctor appointment,-144865.68
2023-03-28,277.77,18.15,Subscriptions,Credit Card,Spotify Premium,-144552.13
2023-03-28,277.77,56.77,Travel,Cash,Vacation flight tickets,-144590.75
2023-03-28,277.77,36.06,Miscellaneous,Cash,Bought a book,-144570.04
2023-03-29,277.77,16.62,Food,Cash,Takeout lunch,-145752.71
2023-03-29,277.77,40.5,Gas,Google Pay,Gas refill for car,-145776.59
2023-03-29,277.77,23.78,Groceries,Cash,Weekly grocery shopping,-145759.87
2023-03-29,277.77,112.82,Health,Credit Card,Hospital bill,-145848.91
2023-03-29,277.77,85.31,Travel,Google Pay,Vacation flight tickets,-145821.4
2023-03-30,277.77,44.16,Gas,Amazon Pay,Gas refill for car,-145781.51
2023-03-30,277.77,48.61,Miscellaneous,Amazon Pay,Bought a book,-145785.96
2023-03-31,277.77,1021.48,Rent + Utilities,Cash,Monthly rent,-146573.83
2023-03-31,277.77,57.93,Gas,Credit Card,Gas refill for car,-145610.28
2023-03-31,277.77,21.6,Subscriptions,Google Pay,Spotify Premium,-145573.95
2023-04-01,277.77,19.41,Food,Credit Card,Dinner from restaurant,-138061.9
2023-04-02,277.77,1033.28,Rent + Utilities,Amazon Pay,Monthly rent,-138817.41
2023-04-02,277.77,19.59,Food,Google Pay,Breakfast at diner,-137803.72
2023-04-02,277.77,23.97,Subscriptions,Amazon Pay,Spotify Premium,-137808.1
2023-04-02,277.77,134.4,Travel,Google Pay,Vacation flight tickets,-137918.53
2023-04-03,277.77,1038.14,Rent + Utilities,Credit Card,Monthly rent,-139755.74
2023-04-03,277.77,19.55,Food,Amazon Pay,Dinner from restaurant,-138737.15
2023-04-03,277.77,50.77,Gas,Amazon Pay,Gas refill for car,-138768.37
2023-04-03,277.77,73.46,Groceries,Credit Card,Restocking pantry items,-138791.06
2023-04-03,277.77,173.62,Health,Amazon Pay,Doctor appointment,-138891.22
2023-04-03,277.77,23.33,Subscriptions,Google Pay,Netflix subscription,-138740.93
2023-04-04,277.77,98.92,Groceries,Amazon Pay,Weekly grocery shopping,-139917.62
2023-04-04,277.77,488.48,Health,Cash,Doctor appointment,-140307.18
2023-04-05,277.77,10.73,Food,Credit Card,Dinner from restaurant,-140139.06
2023-04-06,277.77,12.85,Food,Amazon Pay,Dinner from restaurant,-139874.14
2023-04-06,277.77,56.94,Gas,Amazon Pay,Gas refill for car,-139918.23
2023-04-06,277.77,98.75,Groceries,Cash,Restocking pantry items,-139960.04
2023-04-07,277.77,19.67,Food,Cash,Breakfast at diner,-139771.73
2023-04-07,277.77,51.35,Gas,Credit Card,Gas refill for car,-139803.41
2023-04-07,277.77,36.2,Groceries,Amazon Pay,Restocking pantry items,-139788.26
2023-04-07,277.77,19.62,Subscriptions,Cash,Spotify Premium,-139771.68
2023-04-08,277.77,1021.37,Rent + Utilities,Cash,Utilities payment,-140622.5
2023-04-08,277.77,42.96,Gas,Google Pay,Gas refill for car,-139644.09
2023-04-08,277.77,99.94,Groceries,Amazon Pay,Restocking pantry items,-139701.07
2023-04-09,277.77,306.65,Health,Cash,Hospital bill,-140794.28
2023-04-10,277.77,43.11,Groceries,Cash,Restocking pantry items,-140559.62
2023-04-10,277.77,434.29,Health,Google Pay,Doctor appointment,-140950.8
2023-04-10,277.77,28.26,Subscriptions,Google Pay,Netflix subscription,-140544.77
2023-04-10,277.77,161.04,Travel,Cash,Vacation flight tickets,-140677.55
2023-04-11,277.77,10.65,Food,Google Pay,Dinner from restaurant,-140916.09
2023-04-11,277.77,255.31,Travel,Google Pay,Vacation flight tickets,-141160.75
2023-04-12,277.77,72.55,Travel,Credit Card,Hotel booking,-140966.18
2023-04-12,277.77,11.79,Miscellaneous,Google Pay,Bought a book,-140905.42
2023-04-13,277.77,14.28,Food,Credit Card,Dinner from restaurant,-140714.48
2023-04-13,277.77,42.52,Gas,Credit Card,Gas refill for car,-140742.72
2023-04-13,277.77,465.71,Health,Amazon Pay,Doctor appointment,-141165.91
2023-04-13,277.77,29.15,Subscriptions,Google Pay,Netflix subscription,-140729.35
2023-04-13,277.77,243.67,Travel,Cash,Vacation flight tickets,-140943.87
2023-04-13,277.77,29.73,Miscellaneous,Google Pay,Bought a book,-140729.93
2023-04-14,277.77,1029.89,Rent + Utilities,Amazon Pay,Monthly rent,-142277.38
2023-04-14,277.77,17.75,Food,Cash,Dinner from restaurant,-141265.24
2023-04-14,277.77,55.94,Gas,Cash,Gas refill for car,-141303.43
2023-04-14,277.77,124.39,Health,Amazon Pay,Hospital bill,-141371.88
2023-04-14,277.77,153.0,Travel,Google Pay,Vacation flight tickets,-141400.49
2023-04-15,277.77,45.74,Gas,Google Pay,Gas refill for car,-142396.43
2023-04-16,277.77,1022.39,Rent + Utilities,Credit Card,Utilities payment,-143141.05
2023-04-16,277.77,54.85,Gas,Cash,Gas refill for car,-142173.51
2023-04-16,277.77,29.11,Groceries,Google Pay,Weekly grocery shopping,-142147.77
2023-04-16,277.77,242.32,Health,Cash,Doctor appointment,-142360.98
2023-04-16,277.77,23.9,Subscriptions,Amazon Pay,Netflix subscription,-142142.56
2023-04-17,277.77,14.2,Food,Credit Card,Breakfast at diner,-143227.66
2023-04-17,277.77,39.56,Groceries,Credit Card,Restocking pantry items,-143253.02
2023-04-17,277.77,420.74,Health,Amazon Pay,Hospital bill,-143634.2
2023-04-18,277.77,14.03,Food,Credit Card,Breakfast at diner,-143424.22
2023-04-18,277.77,74.69,Groceries,Amazon Pay,Restocking pantry items,-143484.88
2023-04-18,277.77,23.16,Subscriptions,Amazon Pay,Amazon Prime,-143433.35
2023-04-18,277.77,48.63,Miscellaneous,Google Pay,Bought a book,-143458.82
2023-04-19,277.77,10.57,Food,Cash,Breakfast at diner,-143303.5
2023-04-19,277.77,118.57,Travel,Amazon Pay,Hotel booking,-143411.5
2023-04-19,277.77,36.83,Miscellaneous,Cash,Gift for friend,-143329.76
2023-04-20,277.77,1028.52,Rent + Utilities,Cash,Monthly rent,-144209.65
2023-04-20,277.77,40.88,Miscellaneous,Credit Card,Bought a book,-143222.01
2023-04-21,277.77,1025.48,Rent + Utilities,Cash,Monthly rent,-144998.24
2023-04-21,277.77,16.09,Food,Cash,Breakfast at diner,-143988.85
2023-04-21,277.77,250.62,Travel,Google Pay,Hotel booking,-144223.38
2023-04-22,277.77,19.44,Food,Amazon Pay,Takeout lunch,-145006.62
2023-04-22,277.77,59.22,Gas,Cash,Gas refill for car,-145046.4
2023-04-22,277.77,29.04,Subscriptions,Google Pay,Spotify Premium,-145016.22
2023-04-23,277.77,19.34,Food,Cash,Takeout lunch,-144836.45
2023-04-23,277.77,384.15,Health,Amazon Pay,Hospital bill,-145201.26
2023-04-24,277.77,48.93,Miscellaneous,Amazon Pay,Gift for friend,-144991.76
2023-04-25,277.77,49.97,Gas,Amazon Pay,Gas refill for car,-144763.96
2023-04-25,277.77,63.82,Groceries,Credit Card,Weekly grocery shopping,-144777.81
2023-04-25,277.77,281.15,Health,Cash,Doctor appointment,-144995.14
2023-04-25,277.77,26.16,Subscriptions,Cash,Spotify Premium,-144740.15
2023-04-25,277.77,35.07,Miscellaneous,Amazon Pay,Bought a book,-144749.06
2023-04-26,277.77,1033.31,Rent + Utilities,Cash,Monthly rent,-145925.7
2023-04-26,277.77,13.44,Food,Google Pay,Takeout lunch,-144905.83
2023-04-26,277.77,68.02,Groceries,Amazon Pay,Restocking pantry items,-144960.41
2023-04-26,277.77,37.54,Miscellaneous,Amazon Pay,Bought a book,-144929.93
2023-04-27,277.77,12.57,Food,Credit Card,Takeout lunch,-145779.5
2023-04-27,277.77,47.64,Groceries,Google Pay,Restocking pantry items,-145814.57
2023-04-27,277.77,17.57,Subscriptions,Credit Card,Netflix subscription,-145784.5
2023-04-27,277.77,43.42,Miscellaneous,Cash,Bought a book,-145810.35
2023-04-28,277.77,14.08,Food,Cash,Takeout lunch,-145624.44
2023-04-28,277.77,29.72,Subscriptions,Google Pay,Amazon Prime,-145640.08
2023-04-28,277.77,13.37,Miscellaneous,Cash,Bought a book,-145623.73
2023-04-29,277.77,53.56,Gas,Cash,Gas refill for car,-145443.32
2023-04-29,277.77,49.35,Groceries,Amazon Pay,Restocking pantry items,-145439.11
2023-04-29,277.77,583.38,Health,Google Pay,Hospital bill,-145973.14
2023-04-29,277.77,15.66,Subscriptions,Cash,Amazon Prime,-145405.42
2023-04-29,277.77,126.81,Travel,Cash,Vacation flight tickets,-145516.57
2023-04-30,277.77,1025.27,Rent + Utilities,Cash,Utilities payment,-146966.02
2023-04-30,277.77,13.74,Food,Amazon Pay,Dinner from restaurant,-145954.49
2023-04-30,277.77,52.93,Gas,Google Pay,Gas refill for car,-145993.68
2023-04-30,277.77,390.64,Health,Credit Card,Doctor appointment,-146331.39
2023-04-30,277.77,213.27,Travel,Cash,Vacation flight tickets,-146154.02
2023-05-01,277.77,1020.25,Rent + Utilities,Google Pay,Monthly rent,-140045.98
2023-05-01,277.77,11.97,Food,Google Pay,Dinner from restaurant,-139037.7
2023-05-01,277.77,83.0,Groceries,Amazon Pay,Weekly grocery shopping,-139108.73
2023-05-01,277.77,283.04,Health,Google Pay,Doctor appointment,-139308.77
2023-05-01,277.77,20.22,Subscriptions,Cash,Netflix subscription,-139045.95
2023-05-01,277.77,144.55,Travel,Google Pay,Hotel booking,-139170.28
2023-05-02,277.77,153.94,Travel,Cash,Vacation flight tickets,-140464.93
2023-05-02,277.77,35.14,Miscellaneous,Credit Card,Gift for friend,-140346.13
2023-05-03,277.77,57.05,Gas,Amazon Pay,Gas refill for car,-140279.35
2023-05-03,277.77,129.46,Health,Google Pay,Hospital bill,-140351.76
2023-05-03,277.77,166.42,Travel,Amazon Pay,Vacation flight tickets,-140388.72
2023-05-03,277.77,43.01,Miscellaneous,Cash,Gift for friend,-140265.31
2023-05-04,277.77,15.18,Food,Cash,Dinner from restaurant,-140355.65
2023-05-04,277.77,231.91,Travel,Google Pay,Hotel booking,-140572.38
2023-05-05,277.77,1038.24,Rent + Utilities,Credit Card,Monthly rent,-141348.03
